subjID,keycode
Ndim21a_q041_02_874,x436424411q04110x
Ndim21a_q042_01_308,x442185152q04200x
Ndim21a_q042_02_562,x436424411q04210x
Ndim21a_q043_01_957,x442185152q04300x
Ndim21a_q043_02_620,x436424411q04310x
Ndim21a_q044_01_513,x442185152q04400x
Ndim21a_q044_02_342,x436424411q04410x
Ndim21a_q045_01_593,x442185152q04500x
Ndim21a_q045_02_961,x436424411q04510x
Ndim21a_q046_01_105,x442185152q04600x
