subjID,keycode
Ndim21b_q006_01_489,x442185152q00600x
Ndim21b_q006_02_786,x436424411q00610x
Ndim21b_q007_01_101,x442185152q00700x
Ndim21b_q007_02_500,x436424411q00710x
Ndim21b_q008_01_749,x442185152q00800x
Ndim21b_q008_02_305,x436424411q00810x
Ndim21b_q009_01_950,x442185152q00900x
Ndim21b_q009_02_911,x436424411q00910x
Ndim21b_q010_01_127,x442185152q01000x
Ndim21b_q010_02_122,x436424411q01010x
